id_trainer_card	card_name	card_number	card_number_special	id_rarity	id_trainer_type	id_trainer_category	id_set	card_text	id_artist	id_attack	id_action	hp	card_rule_1	ace_spec_rule_1	tool_rule_1	prism_rule_1	holofoil	promo	fixed	shining	secret	series_crossover	id_special_pokemon_type	full_art	gold_art	regular_art	id_special_pokemon
846	Teammates	160		3	719	5	79	You can play this card only if 1 of your Pokémon was Knocked Out during your opponent's last turn. Search your deck for up to 2 cards and put them into your hand. Shuffle your deck afterward.	144				39											1			
847	Dive Ball	161		3	159	3	79	Search your deck for a Water Pokémon, reveal it, and put it into your hand. Shuffle your deck afterward.	136				38								1						
848	Enhanced Hammer	162		3	200	3	79	Discard a Special Energy attached to 1 of your opponent's Pokémon.	64				38								1						
849	Switch	163		3	679	3	79	Switch your Active Pokémon with 1 of your Benched Pokémon.	129				38								1						
850	Weakness Policy	164		2	780	3	79	The Pokémon this card is attached to has no Weakness.	123				38		42						1						
851	Aqua Diffuser	23		2	26	9	80	The Team Aqua Pokémon this card is attached to can also use the attack on this card. (You still need the necessary Energy to use this attack.)	136				38		42												
852	Magma Pointer	24		2	401	9	80	The Team Magma Pokémon this card is attached to can also use the attack on this card. (You still need the necessary Energy to use this attack.)	136				38		42												
853	Team Aqua Admin	25		2	684	5	80	Attach a basic Energy card from your discard pile to your Active Team Aqua Pokémon.	207				39														
854	Team Aqua Grunt	26		2	688	5	80	Discard a card from your hand. (If you can't discard a card, you can't play this card.) Draw 3 cards. If you discarded a Team Aqua Pokémon, draw 1 more card.	207				39														
855	Team Aqua's Great Ball	27		2	692	3	80	Search your deck for a Basic Team Aqua Pokémon and a basic Water Energy card, reveal them, and put them into your hand. Shuffle your deck afterward.	136				38														
856	Team Aqua's Secret Base	28		2	693	4	80	The Retreat Cost of each Pokémon in play (except for Team Aqua Pokémon) is Colorless more.	64				32														
857	Team Magma Admin	29		2	702	5	80	Put up to 3 Team Magma Pokémon from your discard pile into your hand.	207				39														
858	Team Magma Grunt	30		2	706	5	80	Discard a card from your hand. (If you can't discard a card, you can't play this card.) Draw 3 cards. If you discarded a Team Magma Pokémon, draw 1 more card.	207				39														
859	Team Magma's Great Ball	31		2	710	3	80	Search your deck for a Basic Team Magma Pokémon and a basic Fighting Energy card, reveal them, and put them into your hand. Shuffle your deck afterward.	136				38														
860	Team Magma's Secret Base	32		2	711	4	80	Whenever any player puts a Basic Pokémon (except for Team Magma Pokémon) from his or her hand onto his or her Bench, put 2 damage counters on that Pokémon.	64				32														
861	Gallade Spirit Link	83		2	263	3	81	Your turn does not end if the Pokémon this card is attached to becomes M Gallade-EX.	129				38		42												
862	Healing Scarf	84		2	300	3	81	Whenever you attach an Energy card from your hand to the Pokémon this card is attached to, heal 20 damage from it.	136				38		42												
863	Latios Spirit Link	85		2	365	3	81	Your turn does not end if the Pokémon this card is attached to becomes M Latios-EX.	129				38		42												
864	Mega Turbo	86		2	421	3	81	Attach a basic Energy card from your discard pile to 1 of your Mega Evolution Pokémon.	136				38														
865	Rayquaza Spirit Link	87		2	573	3	81	Your turn does not end if the Pokémon this card is attached to becomes M Rayquaza-EX.	129				38		42												
866	Revive	88		2	589	3	81	Put a Basic Pokémon from your discard pile onto your Bench.	136				38														
867	Sky Field	89		2	645	4	81	Each player can have 8 Pokémon on his or her Bench. (When this card leaves play, each player discards Benched Pokémon until he or she has 5 Pokémon on the Bench. The owner of this card discards first.)	123				32														
868	Steven	90		2	665	5	81	Search your deck for a Supporter card and a basic Energy card, reveal them, and put them into your hand. Shuffle your deck afterward.	130				39														
869	Switch	91		2	679	3	81	Switch your Active Pokémon with 1 of your Benched Pokémon.	129				38														
870	Trainers' Mail	92		2	738	3	81	Look at the top 4 cards of your deck. You may reveal a Trainer card you find there (except for Trainers' Mail) and put it into your hand. Shuffle the other cards back into your deck.	136				38														
871	Ultra Ball	93		2	754	3	81	Discard 2 cards from your hand. (If you can't discard 2 cards, you can't play this card.) Search your deck for a Pokémon, reveal it, and put it into your hand. Shuffle your deck afterward.	129				38														
872	Wally	94		2	774	5	81	Search your deck for a card that evolves from 1 of your Pokémon (excluding Pokémon-EX) and put it onto that Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward. You can use this card during your first turn or on a Pokémon that was put into play this turn.	130				39														
873	Wide Lens	95		2	784	3	81	Damage from the attacks of the Pokémon this card is attached to is affected by Weakness and Resistance for your opponent's Benched Pokémon.	136				38		42												
874	Winona	96		2	786	5	81	Search your deck for up to 3 Colorless Pokémon, reveal them, and put them into your hand. Shuffle your deck afterward.	130				39														
875	Wally	107		3	774	5	81	Search your deck for a card that evolves from 1 of your Pokémon (excluding Pokémon-EX) and put it onto that Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward. You can use this card during your first turn or on a Pokémon that was put into play this turn.	147				39											1			
876	Winona	108		3	786	5	81	Search your deck for up to 3 Colorless Pokémon, reveal them, and put them into your hand. Shuffle your deck afterward.	130				39											1			
877	Energy Switch	109		3	198	3	81	Move a basic Energy from 1 of your Pokémon to another of your Pokémon.	129				38								1						
878	VS Seeker	110		3	772	3	81	Put a Supporter card from your discard pile into your hand.	129				38								1						
879	Ace Trainer	69		2	2	5	82	You can play this card only if you have more Prize cards left than your opponent. Each player shuffles his or her hand into his or her deck. Then, draw 6 cards. Your opponent draws 3 cards.	1				39														
880	Ampharos Spirit Link	70		2	16	3	82	Your turn does not end if the Pokémon this card is attached to becomes M Ampharos-EX.	129				38		42												
881	Eco Arm	71		2	169	3	82	Shuffle 3 Pokémon Tool cards from your discard pile into your deck.	136				38														
882	Energy Recycler	72		2	188	3	82	Shuffle 5 basic Energy cards from your discard pile into your deck.	136				38														
883	Faded Town	73		2	217	4	82	At any time between turns, put 2 damage counters on each Mega Evolution Pokémon.	64				32														
884	Forest of Giant Plants	74		2	248	4	82	Each player's Grass Pokémon can evolve during his or her first turn or the turn he or she plays those Pokémon.	64				32														
885	Hex Maniac	75		2	307	5	82	Until the end of your opponent's next turn, each Pokémon in play, in each player's hand, and in each player's discard pile has no Abilities. (This includes cards that come into play on that turn.)	94				39														
886	Level Ball	76		2	369	3	82	Search your deck for a Pokémon with 90 HP or less, reveal it, and put it into your hand. Shuffle your deck afterward.	136				38														
887	Lucky Helmet	77		2	390	3	82	Whenever the Pokémon this card is attached to is your Active Pokémon and is damaged by an opponent's attack (even if that Pokémon is Knocked Out), draw 2 cards.	136				38		42												
888	Lysandre	78		2	397	5	82	Switch 1 of your opponent's Benched Pokémon with his or her Active Pokémon.	1				39														
889	Paint Roller	79		2	493	3	82	Discard any Stadium card in play. Then, draw a card.	136				38														
890	Sceptile Spirit Link	80		2	621	3	82	Your turn does not end if the Pokémon this card is attached to becomes M Sceptile-EX.	129				38		42												
891	Tyranitar Spirit Link	81		2	752	3	82	Your turn does not end if the Pokémon this card is attached to becomes M Tyranitar-EX.	129				38		42												
892	Steven	95		3	665	5	82	Search your deck for a Supporter card and a basic Energy card, reveal them, and put them into your hand. Shuffle your deck afterward.	130				39											1			
893	Energy Retrieval	99		3	193	3	82	Put 2 basic Energy cards from your discard pile into your hand.	129				38								1						
894	Trainers' Mail	100		3	738	3	82	Look at the top 4 cards of your deck. You may reveal a Trainer card you find there (except for Trainers' Mail) and put it into your hand. Shuffle the other cards back into your deck.	136				38								1						
895	Assault Vest	133		2	34	3	83	Any damage done to the Pokémon this card is attached to by attacks from your opponent's Pokémon that have any Special Energy attached to them is reduced by 40 (after applying Weakness and Resistance).	136				38		42												
896	Brigette	134		2	72	5	83	Search your deck for 1 Basic Pokémon-EX or 3 Basic Pokémon (except for Pokémon-EX) and put them onto your Bench. Shuffle your deck afterward.	130				39														
897	Buddy-Buddy Rescue	135		2	82	3	83	Each player puts a Pokémon from his or her discard pile into his or her hand. (Your opponent chooses first.)	136				38														
898	Fisherman	136		2	239	5	83	Put 4 basic Energy cards from your discard pile into your hand.	144				39														
899	Float Stone	137		2	241	3	83	The Pokémon this card is attached to has no Retreat Cost.	136				38		42												
900	Giovanni's Scheme	138		2	274	5	83	Choose 1: •Draw cards until you have 5 cards in your hand. •During this turn, your Pokémon's attacks do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).	1				39														
901	Glalie Spirit Link	139		2	277	3	83	Your turn does not end if the Pokémon this card is attached to becomes M Glalie-EX.	129				38		42												
902	Heavy Ball	140		2	302	3	83	Search your deck for a Pokémon with a Retreat Cost of 3 or more, reveal it, and put it into your hand. Shuffle your deck afterward.	136				38														
903	Heavy Boots	141		2	303	3	83	If the Retreat Cost of the Pokémon this card is attached to is 3 or more, that Pokémon gets +20 HP and can't be Confused. (If that Pokémon is currently Confused, remove that Special Condition.)	136				38		42												
